time,abp
31410,3536.0
31411,3520.0
31412,3512.0
31413,3496.0
31414,3488.0
31415,3460.0
31416,3436.0
31417,3448.0
31418,3424.0
31419,3408.0
31420,3380.0
31421,3368.0
31422,3360.0
31423,3356.0
31424,3340.0
31425,3340.0
31426,3348.0
31427,3328.0
31428,3320.0
31429,3296.0
31430,3312.0
31431,3300.0
31432,3284.0
31433,3296.0
31434,3292.0
31435,3292.0
31436,3280.0
31437,3276.0
31438,3280.0
31439,3280.0
31440,3268.0
31441,3264.0
31442,3276.0
31443,3272.0
31444,3276.0
31445,3268.0
31446,3264.0
31447,3260.0
31448,3268.0
31449,3284.0
31450,3272.0
31451,3276.0
31452,3288.0
31453,3260.0
31454,3268.0
31455,3276.0
31456,3264.0
31457,3256.0
31458,3260.0
31459,3264.0
31460,3248.0
31461,3248.0
31462,3240.0
31463,3256.0
31464,3244.0
31465,3232.0
31466,3216.0
31467,3232.0
31468,3240.0
31469,3248.0
31470,3260.0
31471,3272.0
31472,3320.0
31473,3344.0
31474,3404.0
31475,3448.0
31476,3524.0
31477,3596.0
31478,3708.0
31479,3800.0
31480,3948.0
31481,4088.0
31482,4248.0
31483,4420.0
31484,4592.0
31485,4748.0
31486,4908.0
31487,5056.0
31488,5212.0
31489,5336.0
31490,5408.0
31491,5492.0
31492,5576.0
31493,5632.0
31494,5664.0
31495,5684.0
31496,5692.0
31497,5680.0
31498,5660.0
31499,5648.0
31500,5612.0
31501,5568.0
31502,5512.0
31503,5432.0
31504,5384.0
31505,5320.0
31506,5252.0
31507,5172.0
31508,5096.0
31509,5028.0
31510,4960.0
31511,4904.0
31512,4832.0
31513,4776.0
31514,4724.0
31515,4644.0
31516,4600.0
31517,4560.0
31518,4492.0
31519,4456.0
31520,4420.0
31521,4376.0
31522,4344.0
31523,4304.0
31524,4292.0
31525,4248.0
31526,4220.0
31527,4204.0
31528,4176.0
31529,4148.0
31530,4136.0
31531,4116.0
31532,4088.0
31533,4064.0
31534,4052.0
31535,4028.0
31536,4000.0
31537,3984.0
31538,3960.0
31539,3920.0
31540,3904.0
31541,3860.0
31542,3844.0
31543,3824.0
31544,3792.0
31545,3760.0
31546,3744.0
31547,3720.0
31548,3712.0
31549,3688.0
31550,3672.0
31551,3668.0
31552,3652.0
31553,3644.0
31554,3644.0
31555,3644.0
31556,3644.0
31557,3652.0
31558,3660.0
31559,3664.0
31560,3668.0
31561,3684.0
31562,3692.0
31563,3696.0
31564,3712.0
31565,3736.0
31566,3760.0
31567,3784.0
31568,3804.0
31569,3816.0
31570,3852.0
31571,3860.0
31572,3884.0
31573,3900.0
31574,3920.0
31575,3932.0
31576,3952.0
31577,3960.0
31578,3976.0
31579,3980.0
31580,3992.0
31581,3984.0
31582,3984.0
31583,3976.0
31584,3980.0
31585,3972.0
31586,3948.0
31587,3944.0
31588,3920.0
31589,3908.0
31590,3884.0
31591,3864.0
31592,3856.0
31593,3828.0
31594,3804.0
31595,3768.0
31596,3764.0
31597,3728.0
31598,3704.0
31599,3676.0
31600,3664.0
31601,3644.0
31602,3620.0
31603,3596.0
31604,3568.0
31605,3560.0
31606,3528.0
31607,3512.0
31608,3500.0
31609,3480.0
31610,3468.0
31611,3440.0
31612,3440.0
31613,3412.0
31614,3408.0
31615,3396.0
31616,3376.0
31617,3372.0
31618,3376.0
31619,3360.0
31620,3360.0
31621,3340.0
31622,3340.0
31623,3328.0
31624,3324.0
31625,3324.0
31626,3324.0
31627,3312.0
31628,3308.0
31629,3300.0
31630,3300.0
31631,3296.0
31632,3308.0
31633,3296.0
31634,3292.0
31635,3296.0
31636,3284.0
31637,3284.0
31638,3296.0
31639,3296.0
31640,3272.0
31641,3288.0
31642,3300.0
31643,3304.0
31644,3292.0
31645,3284.0
31646,3284.0
31647,3288.0
31648,3292.0
31649,3284.0
31650,3288.0
31651,3272.0
31652,3276.0
31653,3268.0
31654,3280.0
31655,3264.0
31656,3268.0
31657,3264.0
31658,3248.0
31659,3260.0
31660,3264.0
31661,3272.0
31662,3288.0
31663,3320.0
31664,3340.0
31665,3376.0
31666,3428.0
31667,3492.0
31668,3560.0
31669,3636.0
31670,3756.0
31671,3884.0
31672,4044.0
31673,4196.0
31674,4360.0
31675,4536.0
31676,4720.0
31677,4876.0
31678,5056.0
31679,5192.0
31680,5344.0
31681,5464.0
31682,5552.0
31683,5624.0
31684,5684.0
31685,5740.0
31686,5756.0
31687,5784.0
31688,5776.0
31689,5784.0
31690,5760.0
31691,5740.0
31692,5704.0
31693,5656.0
31694,5596.0
31695,5528.0
31696,5472.0
31697,5408.0
31698,5340.0
31699,5272.0
31700,5192.0
31701,5124.0
31702,5056.0
31703,5000.0
31704,4920.0
31705,4864.0
31706,4808.0
31707,4744.0
31708,4700.0
31709,4660.0
31710,4604.0
31711,4560.0
31712,4520.0
31713,4488.0
31714,4456.0
31715,4424.0
31716,4392.0
31717,4376.0
31718,4336.0
31719,4300.0
31720,4276.0
31721,4268.0
31722,4236.0
31723,4212.0
31724,4188.0
31725,4172.0
31726,4168.0
31727,4132.0
31728,4120.0
31729,4092.0
31730,4072.0
31731,4032.0
31732,4008.0
31733,3980.0
31734,3948.0
31735,3924.0
31736,3896.0
31737,3868.0
31738,3848.0
31739,3808.0
31740,3776.0
31741,3768.0
31742,3764.0
31743,3740.0
31744,3728.0
31745,3720.0
31746,3704.0
31747,3712.0
31748,3700.0
31749,3704.0
31750,3704.0
31751,3712.0
31752,3700.0
31753,3712.0
31754,3720.0
31755,3736.0
31756,3748.0
31757,3752.0
31758,3768.0
31759,3792.0
31760,3804.0
31761,3828.0
31762,3848.0
31763,3868.0
31764,3880.0
31765,3884.0
31766,3904.0
31767,3916.0
31768,3940.0
31769,3948.0
31770,3956.0
31771,3956.0
31772,3972.0
31773,3976.0
31774,3968.0
31775,3960.0
31776,3968.0
31777,3964.0
31778,3948.0
31779,3956.0
31780,3940.0
31781,3916.0
31782,3896.0
31783,3884.0
31784,3876.0
31785,3856.0
31786,3828.0
31787,3812.0
31788,3792.0
31789,3764.0
31790,3736.0
31791,3712.0
31792,3712.0
31793,3680.0
31794,3648.0
31795,3640.0
31796,3612.0
31797,3600.0
31798,3568.0
31799,3552.0
31800,3528.0
31801,3516.0
31802,3504.0
31803,3484.0
31804,3468.0
31805,3460.0
31806,3444.0
31807,3436.0
31808,3420.0
31809,3408.0
31810,3388.0
31811,3380.0
31812,3372.0
31813,3388.0
31814,3356.0
31815,3356.0
31816,3340.0
31817,3352.0
31818,3336.0
31819,3328.0
31820,3320.0
31821,3328.0
31822,3316.0
31823,3300.0
31824,3316.0
31825,3304.0
31826,3320.0
31827,3304.0
31828,3296.0
31829,3288.0
31830,3288.0
31831,3304.0
31832,3296.0
31833,3292.0
31834,3288.0
31835,3288.0
31836,3292.0
31837,3292.0
31838,3300.0
31839,3288.0
31840,3276.0
31841,3272.0
31842,3280.0
31843,3284.0
31844,3276.0
31845,3272.0
31846,3268.0
31847,3264.0
31848,3268.0
31849,3260.0
31850,3260.0
31851,3260.0
31852,3252.0
31853,3244.0
31854,3256.0
31855,3256.0
31856,3268.0
31857,3280.0
31858,3288.0
31859,3324.0
31860,3376.0
31861,3408.0
31862,3484.0
31863,3568.0
31864,3644.0
31865,3760.0
31866,3888.0
31867,4052.0
31868,4220.0
31869,4396.0
31870,4572.0
31871,4752.0
31872,4928.0
31873,5096.0
31874,5244.0
31875,5384.0
31876,5508.0
31877,5624.0
31878,5688.0
31879,5744.0
31880,5800.0
31881,5840.0
31882,5848.0
31883,5848.0
31884,5844.0
31885,5832.0
31886,5804.0
31887,5760.0
31888,5712.0
31889,5668.0
31890,5612.0
31891,5536.0
31892,5496.0
31893,5400.0
31894,5332.0
31895,5256.0
31896,5200.0
31897,5140.0
31898,5080.0
31899,5024.0
31900,4940.0
31901,4888.0
31902,4840.0
31903,4792.0
31904,4748.0
31905,4716.0
31906,4664.0
31907,4628.0
31908,4576.0
31909,4540.0
31910,4524.0
31911,4484.0
31912,4448.0
31913,4424.0
31914,4396.0
31915,4380.0
31916,4340.0
31917,4340.0
31918,4308.0
31919,4296.0
31920,4260.0
31921,4256.0
31922,4228.0
31923,4200.0
31924,4180.0
31925,4156.0
31926,4136.0
31927,4108.0
31928,4084.0
31929,4052.0
31930,4024.0
31931,4000.0
31932,3976.0
31933,3940.0
31934,3908.0
31935,3888.0
31936,3860.0
31937,3840.0
31938,3812.0
31939,3796.0
31940,3788.0
31941,3776.0
31942,3768.0
31943,3764.0
31944,3744.0
31945,3752.0
31946,3756.0
31947,3756.0
31948,3768.0
31949,3760.0
31950,3768.0
31951,3776.0
31952,3788.0
31953,3784.0
31954,3800.0
31955,3820.0
31956,3840.0
31957,3860.0
31958,3852.0
31959,3884.0
31960,3900.0
31961,3904.0
31962,3924.0
31963,3948.0
31964,3944.0
31965,3956.0
31966,3964.0
31967,3976.0
31968,3980.0
31969,3972.0
31970,3976.0
31971,3980.0
31972,3980.0
31973,3972.0
31974,3944.0
31975,3952.0
31976,3932.0
31977,3920.0
31978,3916.0
31979,3900.0
31980,3900.0
31981,3864.0
31982,3844.0
31983,3820.0
31984,3808.0
31985,3788.0
31986,3756.0
31987,3744.0
31988,3728.0
31989,3708.0
31990,3684.0
31991,3640.0
31992,3628.0
31993,3620.0
31994,3588.0
31995,3572.0
31996,3556.0
31997,3552.0
31998,3532.0
31999,3516.0
32000,3492.0
32001,3484.0
32002,3480.0
32003,3464.0
32004,3456.0
32005,3448.0
32006,3428.0
32007,3408.0
32008,3412.0
32009,3396.0
32010,3392.0
32011,3384.0
32012,3372.0
32013,3368.0
32014,3360.0
32015,3356.0
32016,3348.0
32017,3348.0
32018,3336.0
32019,3336.0
32020,3332.0
32021,3316.0
32022,3324.0
32023,3316.0
32024,3308.0
32025,3316.0
32026,3308.0
32027,3304.0
32028,3300.0
32029,3304.0
32030,3304.0
32031,3312.0
32032,3316.0
32033,3300.0
32034,3312.0
32035,3304.0
32036,3304.0
32037,3296.0
32038,3312.0
32039,3304.0
32040,3304.0
32041,3304.0
32042,3296.0
32043,3292.0
32044,3280.0
32045,3288.0
32046,3288.0
32047,3280.0
32048,3268.0
32049,3280.0
32050,3256.0
32051,3280.0
32052,3268.0
32053,3268.0
32054,3260.0
32055,3288.0
32056,3304.0
32057,3308.0
32058,3356.0
32059,3392.0
32060,3452.0
32061,3516.0
32062,3612.0
32063,3704.0
32064,3820.0
32065,3972.0
32066,4152.0
32067,4324.0
32068,4484.0
32069,4660.0
32070,4828.0
32071,5000.0
32072,5160.0
32073,5316.0
32074,5432.0
32075,5540.0
32076,5648.0
32077,5708.0
32078,5772.0
32079,5808.0
32080,5836.0
32081,5848.0
32082,5844.0
32083,5820.0
32084,5812.0
32085,5768.0
32086,5728.0
32087,5672.0
32088,5612.0
32089,5556.0
32090,5488.0
32091,5408.0
32092,5348.0
32093,5280.0
32094,5208.0
32095,5140.0
32096,5068.0
32097,5028.0
32098,4952.0
32099,4896.0
32100,4844.0
32101,4808.0
32102,4752.0
32103,4704.0
32104,4652.0
32105,4624.0
32106,4596.0
32107,4540.0
32108,4516.0
32109,4480.0
32110,4448.0
32111,4412.0
32112,4388.0
32113,4360.0
32114,4340.0
32115,4316.0
32116,4268.0
32117,4280.0
32118,4256.0
32119,4232.0
32120,4208.0
32121,4196.0
32122,4160.0
32123,4132.0
32124,4116.0
32125,4100.0
32126,4064.0
32127,4028.0
32128,4008.0
32129,3984.0
32130,3948.0
32131,3920.0
32132,3896.0
32133,3868.0
32134,3844.0
32135,3820.0
32136,3784.0
32137,3776.0
32138,3764.0
32139,3752.0
32140,3736.0
32141,3740.0
32142,3740.0
32143,3748.0
32144,3736.0
32145,3720.0
32146,3740.0
32147,3768.0
32148,3764.0
32149,3764.0
32150,3780.0
32151,3796.0
32152,3820.0
32153,3832.0
32154,3848.0
32155,3864.0
32156,3876.0
32157,3908.0
32158,3908.0
32159,3944.0
32160,3948.0
32161,3964.0
32162,3968.0
32163,3988.0
32164,4000.0
32165,4016.0
32166,4016.0
32167,4016.0
32168,4016.0
32169,4016.0
32170,4008.0
32171,4016.0
32172,3996.0
32173,4000.0
32174,3980.0
32175,3956.0
32176,3952.0
32177,3928.0
32178,3908.0
32179,3900.0
32180,3864.0
32181,3860.0
32182,3816.0
32183,3788.0
32184,3780.0
32185,3772.0
32186,3736.0
32187,3708.0
32188,3696.0
32189,3676.0
32190,3664.0
32191,3632.0
32192,3608.0
32193,3588.0
32194,3572.0
32195,3552.0
32196,3544.0
32197,3524.0
32198,3504.0
32199,3496.0
32200,3480.0
32201,3480.0
32202,3464.0
32203,3452.0
32204,3436.0
32205,3424.0
32206,3404.0
32207,3412.0
32208,3392.0
32209,3396.0
32210,3388.0
32211,3376.0
32212,3384.0
32213,3380.0
32214,3372.0
32215,3360.0
32216,3360.0
32217,3368.0
32218,3356.0
32219,3344.0
32220,3344.0
32221,3340.0
32222,3348.0
32223,3348.0
32224,3340.0
32225,3340.0
32226,3348.0
32227,3344.0
32228,3352.0
32229,3344.0
32230,3336.0
32231,3332.0
32232,3340.0
32233,3332.0
32234,3324.0
32235,3340.0
32236,3340.0
32237,3336.0
32238,3332.0
32239,3324.0
32240,3332.0
32241,3324.0
32242,3320.0
32243,3316.0
32244,3312.0
32245,3300.0
32246,3300.0
32247,3300.0
32248,3288.0
32249,3292.0
32250,3280.0
32251,3284.0
32252,3280.0
32253,3280.0
32254,3300.0
32255,3328.0
32256,3340.0
32257,3384.0
32258,3428.0
32259,3484.0
32260,3548.0
32261,3616.0
32262,3716.0
32263,3812.0
32264,3916.0
32265,4060.0
32266,4224.0
32267,4392.0
32268,4572.0
32269,4732.0
32270,4880.0
32271,5048.0
32272,5192.0
32273,5324.0
32274,5420.0
32275,5504.0
32276,5588.0
32277,5644.0
32278,5668.0
32279,5700.0
32280,5700.0
32281,5704.0
32282,5684.0
32283,5660.0
32284,5616.0
32285,5572.0
32286,5516.0
32287,5468.0
32288,5408.0
32289,5320.0
32290,5248.0
32291,5180.0
32292,5104.0
32293,5024.0
32294,4960.0
32295,4888.0
32296,4824.0
32297,4780.0
32298,4728.0
32299,4680.0
32300,4624.0
32301,4580.0
32302,4540.0
32303,4484.0
32304,4448.0
32305,4420.0
32306,4380.0
32307,4340.0
32308,4312.0
32309,4308.0
32310,4276.0
32311,4256.0
32312,4224.0
32313,4200.0
32314,4184.0
32315,4172.0
32316,4140.0
32317,4128.0
32318,4112.0
32319,4092.0
32320,4072.0
32321,4052.0
32322,4024.0
32323,3988.0
32324,3968.0
32325,3936.0
32326,3912.0
32327,3892.0
32328,3868.0
32329,3840.0
32330,3824.0
32331,3796.0
32332,3784.0
32333,3764.0
32334,3756.0
32335,3736.0
32336,3732.0
32337,3716.0
32338,3716.0
32339,3720.0
32340,3724.0
32341,3728.0
32342,3732.0
32343,3740.0
32344,3748.0
32345,3764.0
32346,3768.0
32347,3792.0
32348,3816.0
32349,3824.0
32350,3844.0
32351,3868.0
32352,3908.0
32353,3928.0
32354,3944.0
32355,3960.0
32356,3972.0
32357,4000.0
32358,4016.0
32359,4040.0
32360,4060.0
32361,4064.0
32362,4064.0
32363,4068.0
32364,4084.0
32365,4076.0
32366,4088.0
32367,4072.0
32368,4072.0
32369,4072.0
32370,4056.0
32371,4036.0
32372,4032.0
32373,3996.0
32374,3968.0
32375,3944.0
32376,3932.0
32377,3920.0
32378,3888.0
32379,3864.0
32380,3840.0
32381,3828.0
32382,3792.0
32383,3764.0
32384,3748.0
32385,3716.0
32386,3696.0
32387,3676.0
32388,3652.0
32389,3640.0
32390,3616.0
32391,3604.0
32392,3580.0
32393,3564.0
32394,3544.0
32395,3524.0
32396,3520.0
32397,3508.0
32398,3488.0
32399,3484.0
32400,3468.0
32401,3464.0
32402,3464.0
32403,3444.0
32404,3436.0
32405,3432.0
32406,3440.0
32407,3420.0
32408,3416.0
32409,3428.0
32410,3416.0
32411,3408.0
32412,3392.0
32413,3404.0
32414,3392.0
32415,3388.0
32416,3388.0
32417,3388.0
32418,3404.0
32419,3388.0
32420,3392.0
32421,3384.0
32422,3376.0
32423,3384.0
32424,3376.0
32425,3376.0
32426,3396.0
32427,3388.0
32428,3380.0
32429,3376.0
32430,3376.0
32431,3380.0
32432,3372.0
32433,3364.0
32434,3368.0
32435,3368.0
32436,3352.0
32437,3352.0
32438,3352.0
32439,3356.0
32440,3344.0
32441,3340.0
32442,3340.0
32443,3348.0
32444,3336.0
32445,3344.0
32446,3352.0
32447,3372.0
32448,3420.0
32449,3452.0
32450,3484.0
32451,3544.0
32452,3592.0
32453,3668.0
32454,3768.0
32455,3872.0
32456,4012.0
32457,4144.0
32458,4308.0
32459,4496.0
32460,4660.0
32461,4852.0
32462,4992.0
32463,5160.0
32464,5300.0
32465,5424.0
32466,5540.0
32467,5636.0
32468,5704.0
32469,5760.0
32470,5796.0
32471,5820.0
32472,5852.0
32473,5840.0
32474,5824.0
32475,5812.0
32476,5772.0
32477,5740.0
32478,5684.0
32479,5632.0
32480,5560.0
32481,5488.0
32482,5440.0
32483,5356.0
32484,5292.0
32485,5220.0
32486,5144.0
32487,5080.0
32488,5024.0
32489,4960.0
32490,4896.0
32491,4844.0
32492,4796.0
32493,4740.0
32494,4692.0
32495,4648.0
32496,4620.0
32497,4580.0
32498,4536.0
32499,4496.0
32500,4460.0
32501,4432.0
32502,4412.0
32503,4384.0
32504,4356.0
32505,4340.0
32506,4308.0
32507,4288.0
32508,4276.0
32509,4244.0
32510,4220.0
32511,4200.0
32512,4184.0
32513,4160.0
32514,4140.0
32515,4120.0
32516,4088.0
32517,4068.0
32518,4040.0
32519,4004.0
32520,3980.0
32521,3944.0
32522,3924.0
32523,3892.0
32524,3880.0
32525,3856.0
32526,3840.0
32527,3812.0
32528,3808.0
32529,3792.0
32530,3784.0
32531,3788.0
32532,3784.0
32533,3792.0
32534,3808.0
32535,3800.0
32536,3812.0
32537,3804.0
32538,3824.0
32539,3832.0
32540,3840.0
32541,3856.0
32542,3880.0
32543,3896.0
32544,3904.0
32545,3924.0
32546,3948.0
32547,3964.0
32548,3980.0
32549,3996.0
32550,4012.0
32551,4044.0
32552,4048.0
32553,4064.0
32554,4060.0
32555,4080.0
32556,4076.0
32557,4080.0
32558,4080.0
32559,4092.0
32560,4072.0
32561,4048.0
32562,4052.0
32563,4044.0
32564,4032.0
32565,4012.0
32566,4000.0
32567,3992.0
32568,3972.0
32569,3948.0
32570,3908.0
32571,3900.0
32572,3872.0
32573,3844.0
32574,3836.0
32575,3812.0
32576,3784.0
32577,3752.0
32578,3724.0
32579,3708.0
32580,3688.0
32581,3680.0
32582,3660.0
32583,3632.0
32584,3620.0
32585,3604.0
32586,3588.0
32587,3568.0
32588,3560.0
32589,3544.0
32590,3528.0
32591,3520.0
32592,3512.0
32593,3492.0
32594,3472.0
32595,3468.0
32596,3476.0
32597,3472.0
32598,3452.0
32599,3452.0
32600,3440.0
32601,3428.0
32602,3428.0
32603,3408.0
32604,3408.0
32605,3408.0
32606,3404.0
32607,3404.0
32608,3404.0
32609,3408.0
32610,3396.0
32611,3396.0
32612,3392.0
32613,3400.0
32614,3376.0
32615,3380.0
32616,3388.0
32617,3396.0
32618,3396.0
32619,3392.0
32620,3392.0
32621,3384.0
32622,3392.0
32623,3384.0
32624,3376.0
32625,3380.0
32626,3396.0
32627,3384.0
32628,3388.0
32629,3376.0
32630,3376.0
32631,3368.0
32632,3364.0
32633,3360.0
32634,3364.0
32635,3360.0
32636,3340.0
32637,3348.0
32638,3356.0
32639,3364.0
32640,3376.0
32641,3392.0
32642,3412.0
32643,3464.0
32644,3520.0
32645,3584.0
32646,3644.0
32647,3720.0
32648,3848.0
32649,3972.0
32650,4112.0
32651,4288.0
32652,4476.0
32653,4660.0
32654,4824.0
32655,5000.0
32656,5184.0
32657,5312.0
32658,5480.0
32659,5596.0
32660,5688.0
32661,5780.0
32662,5844.0
32663,5904.0
32664,5936.0
32665,5940.0
32666,5952.0
32667,5948.0
32668,5940.0
32669,5900.0
32670,5880.0
32671,5836.0
32672,5784.0
32673,5720.0
32674,5664.0
32675,5584.0
32676,5532.0
32677,5464.0
32678,5388.0
32679,5324.0
32680,5268.0
32681,5200.0
32682,5140.0
32683,5080.0
32684,5020.0
32685,4964.0
32686,4924.0
32687,4880.0
32688,4824.0
32689,4788.0
32690,4732.0
32691,4712.0
32692,4684.0
32693,4656.0
32694,4620.0
32695,4592.0
32696,4576.0
32697,4536.0
32698,4512.0
32699,4484.0
32700,4476.0
32701,4452.0
32702,4432.0
32703,4416.0
32704,4392.0
32705,4388.0
32706,4360.0
32707,4344.0
32708,4296.0
32709,4292.0
32710,4268.0
32711,4228.0
32712,4204.0
32713,4172.0
32714,4156.0
32715,4108.0
32716,4084.0
32717,4056.0
32718,4020.0
32719,4008.0
32720,3980.0
32721,3964.0
32722,3944.0
32723,3924.0
32724,3920.0
32725,3916.0
32726,3900.0
32727,3900.0
32728,3896.0
32729,3888.0
32730,3904.0
32731,3900.0
32732,3900.0
32733,3904.0
32734,3920.0
32735,3928.0
32736,3940.0
32737,3952.0
32738,3972.0
32739,3996.0
32740,4008.0
32741,4020.0
32742,4036.0
32743,4036.0
32744,4064.0
32745,4076.0
32746,4092.0
32747,4104.0
32748,4116.0
32749,4116.0
32750,4120.0
32751,4136.0
32752,4132.0
32753,4136.0
32754,4120.0
32755,4116.0
32756,4112.0
32757,4100.0
32758,4092.0
32759,4084.0
32760,4080.0
32761,4056.0
32762,4040.0
32763,4028.0
32764,4004.0
32765,3972.0
32766,3960.0
32767,3928.0
32768,3908.0
32769,3896.0
32770,3868.0
32771,3848.0
32772,3828.0
32773,3804.0
32774,3776.0
32775,3768.0
32776,3756.0
32777,3732.0
32778,3696.0
32779,3688.0
32780,3676.0
32781,3640.0
32782,3628.0
32783,3620.0
32784,3600.0
32785,3592.0
32786,3576.0
32787,3568.0
32788,3556.0
32789,3552.0
32790,3540.0
32791,3512.0
32792,3520.0
32793,3504.0
32794,3496.0
32795,3484.0
32796,3492.0
32797,3488.0
32798,3472.0
32799,3484.0
32800,3472.0
32801,3452.0
32802,3460.0
32803,3456.0
32804,3460.0
32805,3436.0
32806,3436.0
32807,3424.0
32808,3432.0
32809,3444.0
32810,3440.0
32811,3420.0
32812,3436.0
32813,3440.0
32814,3436.0
32815,3428.0
32816,3432.0
32817,3428.0
32818,3420.0
32819,3436.0
32820,3428.0
32821,3416.0
32822,3424.0
32823,3424.0
32824,3428.0
32825,3412.0
32826,3416.0
32827,3404.0
32828,3396.0
32829,3396.0
32830,3400.0
32831,3392.0
32832,3392.0
32833,3388.0
32834,3400.0
32835,3400.0
32836,3424.0
32837,3440.0
32838,3464.0
32839,3500.0
32840,3544.0
32841,3604.0
32842,3692.0
32843,3780.0
32844,3900.0
32845,4028.0
32846,4184.0
32847,4364.0
32848,4544.0
32849,4732.0
32850,4908.0
32851,5076.0
32852,5256.0
32853,5408.0
32854,5552.0
32855,5680.0
32856,5776.0
32857,5872.0
32858,5940.0
32859,5988.0
32860,6028.0
32861,6036.0
32862,6056.0
32863,6036.0
32864,6024.0
32865,5996.0
32866,5972.0
32867,5920.0
32868,5864.0
32869,5804.0
32870,5740.0
32871,5676.0
32872,5612.0
32873,5528.0
32874,5476.0
32875,5396.0
32876,5340.0
32877,5272.0
32878,5224.0
32879,5152.0
32880,5096.0
32881,5036.0
32882,4980.0
32883,4944.0
32884,4900.0
32885,4860.0
32886,4816.0
32887,4792.0
32888,4760.0
32889,4724.0
32890,4684.0
32891,4660.0
32892,4628.0
32893,4612.0
32894,4592.0
32895,4556.0
32896,4536.0
32897,4520.0
32898,4496.0
32899,4480.0
32900,4464.0
32901,4432.0
32902,4412.0
32903,4400.0
32904,4368.0
32905,4348.0
32906,4316.0
32907,4288.0
32908,4256.0
32909,4228.0
32910,4200.0
32911,4160.0
32912,4136.0
32913,4100.0
32914,4068.0
32915,4024.0
32916,4000.0
32917,3988.0
32918,3968.0
32919,3944.0
32920,3944.0
32921,3924.0
32922,3916.0
32923,3916.0
32924,3916.0
32925,3912.0
32926,3916.0
32927,3928.0
32928,3936.0
32929,3932.0
32930,3944.0
32931,3952.0
32932,3964.0
32933,3988.0
32934,4008.0
32935,4028.0
32936,4048.0
32937,4060.0
32938,4068.0
32939,4080.0
32940,4104.0
32941,4112.0
32942,4140.0
32943,4144.0
32944,4152.0
32945,4152.0
32946,4164.0
32947,4176.0
32948,4168.0
32949,4176.0
32950,4164.0
32951,4164.0
32952,4160.0
32953,4160.0
32954,4140.0
32955,4116.0
32956,4108.0
32957,4104.0
32958,4076.0
32959,4076.0
32960,4052.0
32961,4028.0
32962,3996.0
32963,3980.0
32964,3952.0
32965,3944.0
32966,3912.0
32967,3904.0
32968,3860.0
32969,3844.0
32970,3828.0
32971,3800.0
32972,3776.0
32973,3748.0
32974,3736.0
32975,3720.0
32976,3704.0
32977,3688.0
32978,3660.0
32979,3644.0
32980,3628.0
32981,3612.0
32982,3604.0
32983,3592.0
32984,3572.0
32985,3564.0
32986,3552.0
32987,3540.0
32988,3536.0
32989,3532.0
32990,3536.0
32991,3516.0
32992,3516.0
32993,3504.0
32994,3500.0
32995,3496.0
32996,3492.0
32997,3504.0
32998,3492.0
32999,3496.0
33000,3484.0
33001,3484.0
33002,3488.0
33003,3492.0
33004,3484.0
33005,3500.0
33006,3496.0
33007,3492.0
33008,3488.0
33009,3484.0
33010,3500.0
33011,3496.0
33012,3496.0
33013,3496.0
33014,3492.0
33015,3492.0
33016,3496.0
33017,3496.0
33018,3496.0
33019,3484.0
33020,3472.0
33021,3476.0
33022,3488.0
33023,3468.0
33024,3476.0
33025,3460.0
33026,3460.0
33027,3460.0
33028,3448.0
33029,3448.0
33030,3428.0
33031,3440.0
33032,3436.0
33033,3460.0
33034,3468.0
33035,3496.0
33036,3512.0
33037,3544.0
33038,3592.0
33039,3652.0
33040,3708.0
33041,3780.0
33042,3860.0
33043,3952.0
33044,4036.0
33045,4136.0
33046,4252.0
33047,4412.0
33048,4580.0
33049,4732.0
33050,4900.0
33051,5032.0
33052,5168.0
33053,5284.0
33054,5412.0
33055,5508.0
33056,5584.0
33057,5648.0
33058,5704.0
33059,5744.0
33060,5760.0
33061,5764.0
33062,5784.0
33063,5756.0
33064,5748.0
33065,5696.0
33066,5664.0
33067,5616.0
33068,5540.0
33069,5488.0
33070,5424.0
33071,5368.0
33072,5300.0
33073,5212.0
33074,5140.0
33075,5060.0
33076,5012.0
33077,4952.0
33078,4896.0
33079,4832.0
33080,4772.0
33081,4712.0
33082,4660.0
33083,4632.0
33084,4588.0
33085,4536.0
33086,4496.0
33087,4460.0
33088,4428.0
33089,4404.0
33090,4364.0
33091,4340.0
33092,4316.0
33093,4296.0
33094,4252.0
33095,4232.0
33096,4212.0
33097,4188.0
33098,4184.0
33099,4140.0
33100,4120.0
33101,4092.0
33102,4068.0
33103,4052.0
33104,4028.0
33105,3992.0
33106,3964.0
33107,3948.0
33108,3904.0
33109,3888.0
33110,3860.0
33111,3832.0
33112,3832.0
33113,3840.0
33114,3808.0
33115,3792.0
33116,3796.0
33117,3796.0
33118,3792.0
33119,3792.0
33120,3800.0
33121,3812.0
33122,3808.0
33123,3812.0
33124,3820.0
33125,3840.0
33126,3860.0
33127,3880.0
33128,3892.0
33129,3896.0
33130,3916.0
33131,3940.0
33132,3960.0
33133,3964.0
33134,3976.0
33135,3996.0
33136,4020.0
33137,4032.0
33138,4040.0
33139,4060.0
33140,4056.0
33141,4068.0
33142,4072.0
33143,4076.0
33144,4088.0
33145,4076.0
33146,4080.0
33147,4076.0
33148,4064.0
33149,4064.0
33150,4056.0
33151,4036.0
33152,4028.0
33153,4008.0
33154,3988.0
33155,3976.0
33156,3956.0
33157,3944.0
33158,3916.0
